id,observed_on,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess
113960063,2022-04-30,39.2832116667,-76.58657,3.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
113966414,2022-04-30,38.4849336919,-76.5833682179,17.0,Calvert,Maryland,United States,tree-of-heaven
114039663,2022-04-29,38.6683585,-76.709484,190.0,Prince George's,Maryland,United States,tree-of-heaven
114094785,2022-04-30,39.3236200232,-77.721767379,4.0,Washington,Maryland,United States,tree-of-heaven
114111893,2022-04-29,39.27675,-76.5732283333,3.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
114302830,2022-05-01,38.9485449437,-76.9521292113,8.0,Prince George's,Maryland,United States,tree-of-heaven
114357116,2022-05-01,39.2926616667,-76.4658366667,3.0,Baltimore,Maryland,United States,tree-of-heaven
114404285,2022-04-29,39.27444082,-77.54412168,10.0,Frederick,Maryland,United States,tree-of-heaven
114745959,2022-05-01,38.4737593,-76.5058718,168.0,Calvert,Maryland,United States,tree-of-heaven
114933263,2022-05-02,39.3204883333,-76.6446383333,3.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
114988309,2022-05-02,38.5376406,-76.5807804,192.0,Calvert,Maryland,United States,tree-of-heaven
115256383,2022-05-02,39.1792623401,-76.9304063833,4.0,Howard,Maryland,United States,tree-of-heaven
115491406,2022-04-29,39.1508964945,-77.2495888447,122.0,Montgomery,Maryland,United States,Götterbaum
115901871,2022-05-07,39.2766116667,-76.5697416667,3.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
115902201,2022-05-07,39.2765966667,-76.5695283333,4.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
115903049,2022-05-04,39.01999611,-77.10146027,8.0,Montgomery,Maryland,United States,tree-of-heaven
115985829,2022-05-07,39.2748111111,-76.7886888889,4.0,Baltimore,Maryland,United States,tree-of-heaven
116208872,2022-04-29,38.9968466313,-77.2484655534,31.0,Montgomery,Maryland,United States,tree-of-heaven
116316584,2022-05-09,39.1845842824,-77.3796563969,9.0,Montgomery,Maryland,United States,tree-of-heaven
116366199,2022-05-09,38.9763637,-76.945559,180.0,Prince George's,Maryland,United States,tree-of-heaven
116448087,2022-05-10,39.2121331667,-76.6702109347,4.0,Anne Arundel,Maryland,United States,tree-of-heaven
116591504,2022-05-11,39.2267164186,-76.6634573439,6.0,Anne Arundel,Maryland,United States,Ailalt
116591653,2022-05-11,39.2073630512,-76.5858161904,4.0,Anne Arundel,Maryland,United States,
116591767,2022-05-11,39.1960546471,-76.5428202641,5.0,Anne Arundel,Maryland,United States,
116591837,2022-05-11,39.1968645895,-76.5380577359,6.0,Anne Arundel,Maryland,United States,
116593850,2022-05-11,39.2032603611,-76.5599406626,5.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
116597952,2022-05-11,39.2197096518,-76.5863043323,5.0,"Baltimore City, MD",Maryland,United States,
116598012,2022-05-11,39.2319070152,-76.5884221359,5.0,"Baltimore City, MD",Maryland,United States,
116601541,2022-05-11,39.2448286854,-76.5945166605,6.0,"Baltimore City, MD",Maryland,United States,Ailalt
116603662,2022-05-11,39.2321036971,-76.5875986893,7.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
116638030,2022-05-11,39.4711770407,-77.6137347868,23.0,Frederick,Maryland,United States,tree-of-heaven
116684705,2022-05-12,39.71689497,-78.28104303,3.0,Washington,Maryland,United States,tree-of-heaven
116899611,2022-05-13,39.1810874939,-76.8784408569,56.0,Howard,Maryland,United States,Götterbaum
117057181,2022-05-14,38.3961445178,-76.4238099377,877.0,Calvert,Maryland,United States,tree-of-heaven
117057182,2022-05-14,38.3961445178,-76.4238099377,877.0,Calvert,Maryland,United States,tree-of-heaven
117383731,2022-05-15,39.0334471667,-76.3075866667,4.0,Queen Anne's,Maryland,United States,tree-of-heaven
117714268,2022-05-19,38.9791914449,-76.5403843951,9.0,Anne Arundel,Maryland,United States,tree-of-heaven
117733738,2022-05-19,39.3814041648,-77.7275161073,1676.0,Washington,Maryland,United States,tree-of-heaven
118096196,2022-05-21,38.546781,-76.532305,191.0,Calvert,Maryland,United States,tree-of-heaven
118216685,2022-05-22,38.39564,-76.429346,309.0,Calvert,Maryland,United States,tree-of-heaven
118573145,2022-05-24,39.15863656,-76.5148617,3.0,Anne Arundel,Maryland,United States,tree-of-heaven
118699115,2022-05-25,39.1413393486,-77.2040903896,293.0,Montgomery,Maryland,United States,tree-of-heaven
118980233,2022-05-27,38.80159685,-77.00465814,7.0,Prince George's,Maryland,United States,tree-of-heaven
119040738,2022-05-28,38.2623344734,-75.4536555013,4.0,Worcester,Maryland,United States,tree-of-heaven
119057306,2022-05-28,38.9781486933,-76.4544169314,4.0,Anne Arundel,Maryland,United States,tree-of-heaven
119215463,2022-05-29,39.3991629207,-76.9858296101,1115.0,Carroll,Maryland,United States,tree-of-heaven
119302288,2022-05-29,39.6262626648,-77.6639099121,15.0,Washington,Maryland,United States,tree-of-heaven
119487907,2022-05-30,38.9454413345,-76.5539748129,4.0,Anne Arundel,Maryland,United States,tree-of-heaven
119572419,2022-05-30,39.263484043,-76.7276890293,22.0,"Baltimore City, MD",Maryland,United States,tree-of-heaven
119589138,2022-05-31,39.3585832074,-77.2305879909,4.0,Frederick,Maryland,United States,tree-of-heaven
119618255,2022-05-30,39.1270833333,-77.1289833333,4.0,Montgomery,Maryland,United States,tree-of-heaven
119795287,2022-06-01,38.9921120422,-76.3271023702,4.0,Queen Anne's,Maryland,United States,tree-of-heaven
119879029,2022-06-02,39.166599,-77.2421318,1500.0,Montgomery,Maryland,United States,tree-of-heaven
120051585,2022-06-03,38.9952570364,-77.0047091246,4.0,Montgomery,Maryland,United States,Götterbaum
120067133,2022-06-03,39.1045111667,-76.9454883333,12.0,Montgomery,Maryland,United States,Götterbaum
120389022,2022-06-05,39.5242636473,-76.3418375611,58.0,Harford,Maryland,United States,tree-of-heaven
120395795,2022-06-05,39.0479884196,-77.2807309757,8.0,Montgomery,Maryland,United States,tree-of-heaven
120688896,2022-06-07,39.70942325,-77.36412201,9.0,Frederick,Maryland,United States,Götterbaum
120850090,2022-06-08,39.1218878279,-77.1598480863,4.0,Montgomery,Maryland,United States,tree-of-heaven
121103618,2022-06-06,38.3934333333,-75.5842133333,45.0,Wicomico,Maryland,United States,tree-of-heaven
