id,observed_on,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess
45968882,2020-05-14,37.78065,-79.42442167,5.0,Rockbridge,Virginia,United States,tree-of-heaven
46104683,2020-05-16,38.79128333,-77.07736117,5.0,Fairfax,Virginia,United States,tree-of-heaven
46108040,2020-05-16,38.7516047107,-77.1521981993,10.0,Fairfax,Virginia,United States,tree-of-heaven
46155996,2020-05-16,38.8472340461,-77.0888207241,12.0,Arlington,Virginia,United States,tree-of-heaven
46183227,2020-05-16,38.79128667,-77.07734717,5.0,Fairfax,Virginia,United States,tree-of-heaven
46475873,2020-05-19,38.9861761686,-77.7860983182,5.0,Loudoun,Virginia,United States,tree-of-heaven
46559932,2020-05-16,38.80808333,-77.06743617,36.0,Alexandria,Virginia,United States,tree-of-heaven
46614448,2020-05-08,38.01132913,-78.49689062,15.0,Albemarle,Virginia,United States,tree-of-heaven
46761005,2020-05-21,38.8341715184,-77.174180456,9.0,Fairfax,Virginia,United States,tree-of-heaven
46843787,2020-05-22,37.34808907,-80.02993717,8.0,Roanoke,Virginia,United States,tree-of-heaven
46870973,2020-05-22,37.5452974442,-77.4573384677,18.0,Richmond city,Virginia,United States,tree-of-heaven
46960717,2020-05-23,38.8472592648,-77.0887836422,6.0,Arlington,Virginia,United States,tree-of-heaven
46961340,2020-05-23,38.8472122736,-77.0886421437,12.0,Arlington,Virginia,United States,tree-of-heaven
47011029,2020-05-14,38.0069177047,-76.7992249654,91.0,Richmond,Virginia,United States,tree-of-heaven
47106365,2020-05-24,37.8521430407,-78.5548815683,21.0,Albemarle,Virginia,United States,tree-of-heaven
47139169,2020-05-24,38.7907275141,-77.1320426128,24.0,Fairfax,Virginia,United States,tree-of-heaven
47182086,2020-05-24,39.129852011,-77.5355379811,65.0,Loudoun,Virginia,United States,tree-of-heaven
47276112,2020-05-25,38.8708238501,-77.0637588194,28.0,Arlington,Virginia,United States,tree-of-heaven
47283656,2020-05-14,37.9692169,-76.7584716,191.0,Richmond,Virginia,United States,tree-of-heaven
47301600,2020-05-25,38.9415614157,-77.326444254,60.0,Fairfax,Virginia,United States,tree-of-heaven
47349809,2020-05-24,38.844364092,-77.2353297866,31.0,Fairfax,Virginia,United States,tree-of-heaven
47419846,2020-05-26,38.7212693392,-77.3345130573,16.0,Fairfax,Virginia,United States,tree-of-heaven
47559392,2020-05-27,38.1472331597,-78.2574786505,5.0,Albemarle,Virginia,United States,tree-of-heaven
47670551,2020-05-28,38.05647136,-77.58773135,5.0,Spotsylvania,Virginia,United States,tree-of-heaven
47670708,2020-05-28,38.0320457682,-78.506394851,84.0,Charlottesville City,Virginia,United States,tree-of-heaven
47685962,2020-05-28,36.9976257161,-79.6556608659,5.0,"Franklin County, US, VA",Virginia,United States,tree-of-heaven
47759875,2020-05-29,38.8145964314,-77.6733950806,10.0,Prince William,Virginia,United States,tree-of-heaven
47761660,2020-05-29,38.8144906098,-77.6724479255,10.0,Prince William,Virginia,United States,tree-of-heaven
47842175,2020-05-30,38.8987064313,-77.6765603183,405.0,Prince William,Virginia,United States,tree-of-heaven
47936428,2020-05-30,37.5289457574,-77.446872259,109.0,Richmond city,Virginia,United States,tree-of-heaven
48042034,2020-05-31,38.8557445701,-77.1095698086,255.0,Arlington,Virginia,United States,tree-of-heaven
48118976,2020-06-01,37.5173211336,-77.4007760167,22.0,Richmond city,Virginia,United States,tree-of-heaven
48172895,2020-06-01,38.612088,-77.8994614,14.0,Culpeper,Virginia,United States,tree-of-heaven
48232449,2020-06-02,38.88157,-77.65141333,5.0,Prince William,Virginia,United States,tree-of-heaven
48284688,2020-06-02,38.1514419432,-78.4634218193,65.0,Albemarle,Virginia,United States,tree-of-heaven
48284753,2020-06-02,38.1514419432,-78.4634218193,65.0,Albemarle,Virginia,United States,tree-of-heaven
48289289,2020-06-02,38.1812910922,-78.4803839308,5.0,Albemarle,Virginia,United States,tree-of-heaven
48362906,2020-06-03,38.1532796519,-79.0732377861,10.0,Staunton,Virginia,United States,tree-of-heaven
48461949,2020-06-02,37.19885,-76.881705,2456.0,Surry,Virginia,United States,tree-of-heaven
48530288,2020-05-09,38.6639109347,-78.2277376951,10.0,Rappahannock,Virginia,United States,tree-of-heaven
48725979,2020-06-01,36.6124252156,-80.9581022612,11.0,Carroll,Virginia,United States,tree-of-heaven
48829738,2020-06-07,38.2133958951,-77.5359678492,8.0,Spotsylvania,Virginia,United States,tree-of-heaven
48855042,2020-06-07,38.890176772,-78.1652832059,15.0,Warren,Virginia,United States,tree-of-heaven
48855065,2020-06-07,38.8883906012,-78.1649773779,4.0,Warren,Virginia,United States,tree-of-heaven
49067933,2020-06-09,37.24395592,-80.4055754,6.0,Montgomery,Virginia,United States,tree-of-heaven
49069266,2020-06-09,38.8728506166,-77.1332048821,12.0,Arlington,Virginia,United States,tree-of-heaven
49139049,2020-06-10,37.5871899495,-77.4418903515,11.0,Richmond city,Virginia,United States,tree-of-heaven
49141720,2020-06-10,37.5372013904,-77.4889657839,8.0,Richmond city,Virginia,United States,tree-of-heaven
49165871,2020-06-10,38.4431849667,-78.7733048533,65.0,Rockingham,Virginia,United States,tree-of-heaven
49218243,2020-06-11,39.1498661026,-77.6385780796,11.0,Loudoun,Virginia,United States,tree-of-heaven
49399757,2020-06-12,38.77895333,-77.06289717,14.0,Fairfax,Virginia,United States,tree-of-heaven
49439078,2020-06-13,37.68128333,-77.92716167,36.0,Powhatan,Virginia,United States,tree-of-heaven
49578465,2020-06-14,38.3319002224,-77.5080606805,5.0,Stafford,Virginia,United States,tree-of-heaven
49593298,2020-06-14,38.8128670777,-77.1171459803,14.0,Alexandria,Virginia,United States,tree-of-heaven
49636804,2020-06-03,37.1121777778,-79.94645,64.0,"Franklin County, US, VA",Virginia,United States,tree-of-heaven
49654376,2020-06-14,39.0624582,-78.06908402,6.0,Clarke,Virginia,United States,tree-of-heaven
49752849,2020-06-15,38.0015229226,-78.4901798013,90.0,Albemarle,Virginia,United States,tree-of-heaven
49804191,2020-06-14,38.844364092,-77.2353297866,31.0,Fairfax,Virginia,United States,tree-of-heaven
49843579,2020-06-16,38.9117374418,-78.0710285636,4.0,Fauquier,Virginia,United States,tree-of-heaven
49880201,2020-06-16,39.0550988337,-77.7472023286,38.0,Loudoun,Virginia,United States,tree-of-heaven
49897507,2020-06-16,38.314757,-77.505693,2.0,Fredericksburg,Virginia,United States,tree-of-heaven
49912655,2020-06-15,38.76349167,-77.0598,30.0,Fairfax,Virginia,United States,tree-of-heaven
49945012,2020-06-17,38.7582847566,-77.5964686795,24.0,Prince William,Virginia,United States,tree-of-heaven
49993486,2020-06-14,38.9572811,-77.9887264,189.0,Fauquier,Virginia,United States,tree-of-heaven
50013528,2020-06-15,38.76388667,-77.05988333,13.0,Fairfax,Virginia,United States,tree-of-heaven
50033999,2020-06-18,37.513090888,-77.4789566696,23.0,Richmond city,Virginia,United States,tree-of-heaven
50042563,2020-06-17,38.356155,-77.29161167,10.0,Stafford,Virginia,United States,tree-of-heaven
50099304,2020-06-14,38.8413142404,-77.2358770476,31.0,Fairfax,Virginia,United States,tree-of-heaven
50112903,2020-06-18,38.491021588,-78.3354647374,105.0,Madison,Virginia,United States,tree-of-heaven
50123752,2020-06-14,38.80643,-77.08171117,14.0,Alexandria,Virginia,United States,tree-of-heaven
50148253,2020-06-19,38.8968871,-77.0873272,40.0,Arlington,Virginia,United States,tree-of-heaven
50263300,2020-06-14,38.807925,-77.0856945,27.0,Alexandria,Virginia,United States,tree-of-heaven
50305565,2020-06-18,38.8741206486,-77.1372643446,24.0,Arlington,Virginia,United States,tree-of-heaven
50365704,2020-05-30,38.78301667,-77.065375,65.0,Fairfax,Virginia,United States,tree-of-heaven
50367305,2020-05-30,38.78682,-77.062675,10.0,Fairfax,Virginia,United States,tree-of-heaven
50399068,2020-06-21,37.2678138083,-77.5857129135,5.0,Chesterfield,Virginia,United States,tree-of-heaven
50563972,2020-06-22,39.0587251448,-78.2732542791,5.0,Frederick,Virginia,United States,tree-of-heaven
50790055,2020-06-24,37.7223124914,-77.388055902,5.0,Hanover,Virginia,United States,tree-of-heaven
50835580,2020-06-24,38.9028122787,-77.2215852037,40.0,Fairfax,Virginia,United States,tree-of-heaven
50842029,2020-06-24,38.8762089153,-77.2272682314,305.0,Fairfax,Virginia,United States,tree-of-heaven
50906670,2020-06-25,38.8403821911,-77.0547472095,98.0,Alexandria,Virginia,United States,tree-of-heaven
50936147,2020-06-25,37.5916987,-77.4385985,33.0,Richmond city,Virginia,United States,tree-of-heaven
51033701,2020-06-26,38.315189,-77.504589,3.0,Fredericksburg,Virginia,United States,tree-of-heaven
51168984,2020-06-27,37.2408903746,-79.8714759807,80.0,Roanoke,Virginia,United States,tree-of-heaven
51233526,2020-06-28,38.8471969637,-77.0799469483,10.0,Arlington,Virginia,United States,tree-of-heaven
51237024,2020-06-28,38.47893,-77.945495,5.0,Culpeper,Virginia,United States,tree-of-heaven
51293562,2020-06-27,38.7708461157,-77.4139635477,24.0,Prince William,Virginia,United States,tree-of-heaven
51351153,2020-06-29,38.6649075361,-77.4917321108,23.0,Prince William,Virginia,United States,tree-of-heaven
51407952,2020-06-29,38.78125005,-77.45585659,3.0,Prince William,Virginia,United States,tree-of-heaven
51519877,2020-06-30,38.0577528124,-78.9107762058,65.0,Waynesboro,Virginia,United States,tree-of-heaven
51530423,2020-06-19,36.6419816483,-81.8000393641,10.0,Washington,Virginia,United States,tree-of-heaven
51581722,2020-07-01,39.0331240286,-77.4964236309,13.0,Loudoun,Virginia,United States,tree-of-heaven
51632070,2020-07-01,37.75026414,-79.34672207,9.0,Buena Vista,Virginia,United States,tree-of-heaven
51634791,2020-06-30,38.73214667,-77.47717167,5.0,Manassas,Virginia,United States,tree-of-heaven
51646960,2020-06-29,38.9558724046,-77.9934185279,15.0,Fauquier,Virginia,United States,tree-of-heaven
51679611,2020-07-02,37.0169758095,-80.0598182337,12.0,"Franklin County, US, VA",Virginia,United States,tree-of-heaven
51754978,2020-07-02,37.0411555,-78.27467167,8.0,Lunenburg,Virginia,United States,tree-of-heaven
51756896,2020-07-02,38.6653564778,-78.4617099725,5.0,Page,Virginia,United States,tree-of-heaven
51960862,2020-07-04,38.2349896292,-78.7178813015,5.0,Albemarle,Virginia,United States,tree-of-heaven
52079536,2020-07-05,38.3172687376,-78.3674252127,10.0,Madison,Virginia,United States,tree-of-heaven
52112298,2020-07-05,38.765175,-77.06289717,51.0,Fairfax,Virginia,United States,tree-of-heaven
52149156,2020-07-06,38.390098298,-78.2442273293,10.0,Madison,Virginia,United States,tree-of-heaven
52152405,2020-07-05,38.77321667,-77.06445283,9.0,Fairfax,Virginia,United States,tree-of-heaven
52224380,2020-05-14,38.77681667,-77.0668555,5.0,Fairfax,Virginia,United States,tree-of-heaven
52224432,2020-07-05,38.8432899553,-77.2358494439,190.0,Fairfax,Virginia,United States,tree-of-heaven
52269307,2020-07-07,38.5106802552,-77.9877748713,2789.0,Culpeper,Virginia,United States,tree-of-heaven
52309740,2020-07-07,38.8048729627,-77.5368584041,10.0,Prince William,Virginia,United States,tree-of-heaven
52309950,2020-07-07,38.8047617348,-77.5368080289,5.0,Prince William,Virginia,United States,tree-of-heaven
52309997,2020-07-07,38.8048198214,-77.5367985573,5.0,Prince William,Virginia,United States,tree-of-heaven
52310060,2020-07-07,38.8049797062,-77.536694035,5.0,Prince William,Virginia,United States,tree-of-heaven
52404973,2020-07-08,38.4566755899,-77.4384901566,5.0,Stafford,Virginia,United States,tree-of-heaven
52429470,2020-07-08,39.2937049,-77.7250512,190.0,Loudoun,Virginia,United States,tree-of-heaven
52458242,2020-07-09,38.4015785988,-77.3552878516,65.0,Stafford,Virginia,United States,tree-of-heaven
52472890,2020-07-09,38.8132349968,-77.2250259786,15.0,Fairfax,Virginia,United States,tree-of-heaven
52477834,2020-07-02,37.2418998132,-79.9983685392,9.0,Roanoke,Virginia,United States,tree-of-heaven
52511789,2020-07-09,38.8131403735,-77.2249101823,10.0,Fairfax,Virginia,United States,tree-of-heaven
52581053,2020-07-09,38.901768,-77.099179,12.0,Arlington,Virginia,United States,tree-of-heaven
52649184,2020-07-10,38.78066333,-77.07215,32.0,Fairfax,Virginia,United States,tree-of-heaven
52742940,2020-07-11,38.0619761674,-78.478861861,10.0,Charlottesville City,Virginia,United States,tree-of-heaven
52750404,2020-07-11,38.78054667,-77.07213617,65.0,Fairfax,Virginia,United States,tree-of-heaven
52857899,2020-07-12,38.8199001504,-77.0399108437,5.0,Alexandria,Virginia,United States,tree-of-heaven
52877104,2020-07-12,38.8049416943,-77.5368333422,5.0,Prince William,Virginia,United States,tree-of-heaven
52877145,2020-07-12,38.8049616851,-77.5367664546,20.0,Prince William,Virginia,United States,tree-of-heaven
52877216,2020-07-12,38.8048849488,-77.5368076936,5.0,Prince William,Virginia,United States,tree-of-heaven
52879656,2020-07-12,38.8483555,-77.6731186,3000.0,Prince William,Virginia,United States,tree-of-heaven
52932661,2020-07-13,38.62259667,-77.71975,165.0,Fauquier,Virginia,United States,tree-of-heaven
52980018,2020-07-05,39.052103734,-77.4155613702,24.0,Loudoun,Virginia,United States,tree-of-heaven
53006745,2020-07-13,38.8549971921,-77.9545729454,46.0,Fauquier,Virginia,United States,tree-of-heaven
53098712,2020-07-14,39.0370245075,-77.4926628646,65.0,Loudoun,Virginia,United States,tree-of-heaven
53436787,2020-07-15,38.1166305,-78.642425,8.0,Albemarle,Virginia,United States,tree-of-heaven
53536378,2020-07-18,38.726416779,-77.6972560284,10.0,Prince William,Virginia,United States,tree-of-heaven
53603617,2020-07-19,38.0320923,-79.0746841,62.0,Augusta,Virginia,United States,tree-of-heaven
53613079,2020-07-19,38.0321690649,-79.0747030266,77.0,Augusta,Virginia,United States,tree-of-heaven
53618323,2020-07-19,38.7639886793,-77.060063649,5.0,Fairfax,Virginia,United States,tree-of-heaven
53664693,2020-07-19,38.2728377538,-77.4328711752,35.0,Stafford,Virginia,United States,tree-of-heaven
53721421,2020-07-20,38.8403587556,-77.0554128662,10.0,Alexandria,Virginia,United States,tree-of-heaven
53726566,2020-07-20,38.0331219,-79.0746366,77.0,Augusta,Virginia,United States,tree-of-heaven
53909963,2020-06-26,38.58776333,-77.36763833,17.0,Prince William,Virginia,United States,tree-of-heaven
54071019,2020-07-23,37.2329209093,-80.4121447261,11.0,Montgomery,Virginia,United States,tree-of-heaven
54071316,2020-07-23,37.2321112175,-80.4134672228,9.0,Montgomery,Virginia,United States,tree-of-heaven
54083194,2020-07-23,39.0077011893,-77.5174931903,5.0,Loudoun,Virginia,United States,tree-of-heaven
54095176,2020-07-23,38.8946332131,-77.081005415,10.0,Arlington,Virginia,United States,tree-of-heaven
54187614,2020-07-24,38.89578667,-77.06667217,35.0,Arlington,Virginia,United States,tree-of-heaven
54218286,2020-07-24,39.1007305,-77.998405,10.0,Clarke,Virginia,United States,tree-of-heaven
54252486,2020-07-25,37.5980667025,-77.6025577728,8.0,Henrico,Virginia,United States,tree-of-heaven
54252924,2020-07-25,37.5985717541,-77.6068751235,6.0,Henrico,Virginia,United States,tree-of-heaven
54271674,2020-07-25,38.8147017919,-77.5641795528,10.0,Prince William,Virginia,United States,tree-of-heaven
54313841,2020-07-25,39.01211654,-77.5608416708,15.0,Loudoun,Virginia,United States,tree-of-heaven
54317599,2020-07-25,39.0128710553,-77.5609636734,66.0,Loudoun,Virginia,United States,tree-of-heaven
54372615,2020-07-25,38.7192826,-77.8066338,39.0,Fauquier,Virginia,United States,tree-of-heaven
54404872,2020-07-26,38.8499086368,-77.0751446689,56.0,Arlington,Virginia,United States,tree-of-heaven
54524068,2020-07-27,38.86227349,-78.5108361,10.0,Shenandoah,Virginia,United States,tree-of-heaven
54538808,2020-07-27,38.854225,-77.63175333,12.0,Prince William,Virginia,United States,tree-of-heaven
54591557,2020-07-27,38.26441167,-77.585205,4.0,Spotsylvania,Virginia,United States,tree-of-heaven
54724465,2020-07-29,37.342363419,-79.689928852,10.0,Bedford,Virginia,United States,tree-of-heaven
54853962,2020-07-30,39.2859662084,-77.6384223494,46.0,Loudoun,Virginia,United States,tree-of-heaven
54940000,2020-07-31,37.23146017,-80.3988951824,65.0,Montgomery,Virginia,United States,tree-of-heaven
54984852,2020-07-31,39.0327355927,-77.5138965716,15.0,Loudoun,Virginia,United States,tree-of-heaven
55027558,2020-08-01,39.0323701777,-77.5940634683,257.0,Loudoun,Virginia,United States,tree-of-heaven
55029958,2020-08-01,36.6301477841,-78.5294671823,30.0,Mecklenburg,Virginia,United States,tree-of-heaven
55039106,2020-08-01,39.03287942,-77.59449915,5.0,Loudoun,Virginia,United States,tree-of-heaven
55071202,2020-07-31,39.0326517483,-77.5952951737,85.0,Loudoun,Virginia,United States,tree-of-heaven
55079619,2020-08-01,38.8010699256,-77.4400134758,10.0,Fairfax,Virginia,United States,tree-of-heaven
55110708,2020-08-01,37.627705,-79.54326667,559.0,Rockbridge,Virginia,United States,tree-of-heaven
55183272,2020-08-02,37.5369089652,-77.4238264811,65.0,Richmond city,Virginia,United States,tree-of-heaven
55517289,2020-08-01,38.5178094907,-78.4347859553,24.0,Madison,Virginia,United States,tree-of-heaven
55526595,2020-08-01,38.4628817368,-78.4606361333,24.0,Page,Virginia,United States,tree-of-heaven
55588577,2020-08-06,38.92179167,-77.89225833,5.0,Fauquier,Virginia,United States,tree-of-heaven
55593548,2020-08-03,38.30217,-78.717195,2557.0,Rockingham,Virginia,United States,tree-of-heaven
55596863,2020-08-05,38.77567167,-77.06757217,6.0,Fairfax,Virginia,United States,tree-of-heaven
55648825,2020-08-06,38.85166667,-77.7921,12.0,Fauquier,Virginia,United States,tree-of-heaven
55648897,2020-08-06,38.85107,-77.79086333,12.0,Fauquier,Virginia,United States,tree-of-heaven
55650634,2020-08-06,39.01159167,-77.251595,8.0,Fairfax,Virginia,United States,tree-of-heaven
55653494,2020-08-06,38.81087167,-78.25247167,24.0,Warren,Virginia,United States,tree-of-heaven
55695469,2020-08-07,37.5865674438,-76.4433445037,30.0,Middlesex,Virginia,United States,tree-of-heaven
55695801,2020-08-07,38.80604167,-78.25568333,6.0,Warren,Virginia,United States,tree-of-heaven
55704412,2020-08-07,38.3175426612,-77.4865840355,89.0,Fredericksburg,Virginia,United States,tree-of-heaven
55707393,2020-08-07,38.3168878449,-77.4717839166,1414.0,Fredericksburg,Virginia,United States,tree-of-heaven
55717211,2020-08-07,38.80805333,-78.25492833,16.0,Warren,Virginia,United States,tree-of-heaven
55720316,2020-08-07,38.6645107359,-78.483899601,2.0,Page,Virginia,United States,tree-of-heaven
55753490,2020-08-07,38.840575,-78.3254166667,16.0,Warren,Virginia,United States,tree-of-heaven
55792726,2020-08-07,38.7944647348,-77.2117976531,263.0,Prince William,Virginia,United States,tree-of-heaven
55810676,2020-08-08,38.3713509635,-77.4962497183,65.0,Stafford,Virginia,United States,tree-of-heaven
55822651,2020-08-08,38.8760744932,-77.2942407737,35.0,Fairfax,Virginia,United States,tree-of-heaven
55826191,2020-08-06,37.9437564,-76.8856531,189.0,Essex,Virginia,United States,tree-of-heaven
55844739,2020-08-08,36.8426660389,-76.4063624442,65.0,Chesapeake,Virginia,United States,tree-of-heaven
55844803,2020-08-08,36.8426660389,-76.4063624442,65.0,Chesapeake,Virginia,United States,tree-of-heaven
55861347,2020-08-08,38.5180972222,-78.4371722222,6.0,Madison,Virginia,United States,tree-of-heaven
55861350,2020-08-08,38.5180583333,-78.4372555556,6.0,Madison,Virginia,United States,tree-of-heaven
55861385,2020-08-08,38.5182111111,-78.4244388889,8.0,Madison,Virginia,United States,tree-of-heaven
55906804,2020-08-09,38.78196269,-78.46631769,9.0,Shenandoah,Virginia,United States,tree-of-heaven
56022123,2020-08-10,38.8769531809,-77.1356204712,10.0,Arlington,Virginia,United States,tree-of-heaven
56115944,2020-08-11,38.0240356759,-78.5082328456,22.0,Charlottesville City,Virginia,United States,tree-of-heaven
56151680,2020-08-07,38.8084476,-77.5341569,1690.0,Prince William,Virginia,United States,tree-of-heaven
56261950,2020-08-12,38.7255970207,-77.5812305632,47.0,Prince William,Virginia,United States,tree-of-heaven
56283488,2020-08-12,38.78602,-77.06773333,10.0,Fairfax,Virginia,United States,tree-of-heaven
56342245,2020-08-13,38.8050250069,-77.5240194282,193.0,Prince William,Virginia,United States,tree-of-heaven
56367242,2020-08-13,38.4509312048,-77.8908811908,65.0,Culpeper,Virginia,United States,tree-of-heaven
56410578,2020-08-14,39.0168542695,-77.5030700304,5.0,Loudoun,Virginia,United States,tree-of-heaven
56450105,2020-08-14,38.6898550205,-77.3663806356,13.0,Prince William,Virginia,United States,tree-of-heaven
56580026,2020-08-15,37.20517833,-78.44521333,4.0,Prince Edward,Virginia,United States,tree-of-heaven
56761524,2020-08-17,38.3166269306,-77.4866616293,26.0,Fredericksburg,Virginia,United States,tree-of-heaven
56765465,2020-08-17,38.3181882026,-77.4869875334,21.0,Fredericksburg,Virginia,United States,tree-of-heaven
56784340,2020-08-17,38.4154445203,-78.2625207066,65.0,Madison,Virginia,United States,tree-of-heaven
56941877,2020-08-19,38.3572433471,-78.9909484794,165.0,Rockingham,Virginia,United States,tree-of-heaven
57067012,2020-08-20,37.5244520664,-77.4446973166,65.0,Richmond city,Virginia,United States,tree-of-heaven
57364362,2020-08-23,39.1349988705,-77.8737261467,42.0,Clarke,Virginia,United States,tree-of-heaven
57376710,2020-08-23,37.5998685039,-76.4940483528,5.0,Middlesex,Virginia,United States,tree-of-heaven
57482908,2020-08-24,36.73642,-79.47593667,5.0,Pittsylvania,Virginia,United States,tree-of-heaven
57514757,2020-08-23,37.44566667,-76.83401333,65.0,James City,Virginia,United States,tree-of-heaven
57537277,2020-08-25,38.07275878,-78.68545394,4.0,Albemarle,Virginia,United States,tree-of-heaven
57588173,2020-08-25,38.186217472,-78.9648078942,10.0,Augusta,Virginia,United States,tree-of-heaven
57657062,2020-08-26,38.3135271413,-77.4842086685,152.0,Fredericksburg,Virginia,United States,tree-of-heaven
57743816,2020-08-27,38.316000515,-77.4670692064,14.0,Fredericksburg,Virginia,United States,tree-of-heaven
57745091,2020-08-27,38.3113314014,-77.4661885379,65.0,Fredericksburg,Virginia,United States,tree-of-heaven
57856533,2020-08-28,38.7879233715,-77.0789712109,16.0,Fairfax,Virginia,United States,tree-of-heaven
58097264,2020-08-30,39.1726627,-77.5367558,156.0,Loudoun,Virginia,United States,tree-of-heaven
58156343,2020-08-31,38.3083304331,-77.4667093211,4.0,Fredericksburg,Virginia,United States,tree-of-heaven
58215032,2020-08-30,38.963676,-77.155631,24.0,Fairfax,Virginia,United States,tree-of-heaven
58425169,2020-09-01,38.8704523548,-77.1319977898,24.0,Arlington,Virginia,United States,tree-of-heaven
58566991,2020-09-04,38.8810868227,-77.6844437742,61.0,Prince William,Virginia,United States,tree-of-heaven
58617829,2020-09-05,38.6809931,-77.4856793,68.0,Prince William,Virginia,United States,tree-of-heaven
58618168,2020-09-05,38.3097422903,-77.4669769866,24.0,Fredericksburg,Virginia,United States,tree-of-heaven
58626023,2020-09-05,38.31237933,-77.47765468,17.0,Fredericksburg,Virginia,United States,tree-of-heaven
58774994,2020-09-06,38.03051735,-78.79461646,8.0,Albemarle,Virginia,United States,tree-of-heaven
58854944,2020-09-07,38.6403099402,-78.5357274259,9.0,Page,Virginia,United States,tree-of-heaven
58907488,2020-09-07,37.2632212371,-78.3244222222,42.0,Prince Edward,Virginia,United States,tree-of-heaven
58946826,2020-09-08,37.1374866343,-80.5667490417,8.0,Radford,Virginia,United States,tree-of-heaven
58946881,2020-09-08,37.13763051,-80.56667086,8.0,Radford,Virginia,United States,tree-of-heaven
58946905,2020-09-08,37.1375085321,-80.5664854032,10.0,Radford,Virginia,United States,tree-of-heaven
58946975,2020-09-08,37.1375183389,-80.5666988064,10.0,Radford,Virginia,United States,tree-of-heaven
59467769,2020-07-06,38.9188092472,-77.1660428608,10.0,Arlington,Virginia,United States,tree-of-heaven
59480221,2020-09-08,39.0284481752,-77.5998078673,65.0,Loudoun,Virginia,United States,tree-of-heaven
59624680,2020-09-14,37.41192,-79.13987783,17.0,Lynchburg,Virginia,United States,tree-of-heaven
59690782,2020-09-15,37.252417851,-80.4074277094,65.0,Montgomery,Virginia,United States,tree-of-heaven
59726857,2020-09-15,38.744105,-77.16998333,65.0,Fairfax,Virginia,United States,tree-of-heaven
59841502,2020-09-16,38.6579388776,-77.1993199455,69.0,Fairfax,Virginia,United States,tree-of-heaven
59865411,2020-09-17,38.7614392455,-77.5973661941,65.0,Prince William,Virginia,United States,tree-of-heaven
60196218,2020-09-15,37.20992447,-80.4221026762,8.0,Montgomery,Virginia,United States,tree-of-heaven
60201753,2020-09-20,38.7865626883,-77.6142628802,65.0,Prince William,Virginia,United States,tree-of-heaven
60243295,2020-09-20,37.3049398559,-78.3901600354,5.0,Prince Edward,Virginia,United States,tree-of-heaven
60366657,2020-09-20,38.869952539,-77.1311581135,24.0,Arlington,Virginia,United States,tree-of-heaven
60446725,2020-09-22,38.90097683,-77.1579741,13.0,Arlington,Virginia,United States,tree-of-heaven
60547335,2020-09-23,37.04966383,-78.60598833,30.0,Charlotte,Virginia,United States,tree-of-heaven
60609074,2020-09-24,39.1460366565,-77.6562949584,43.0,Loudoun,Virginia,United States,tree-of-heaven
60811410,2020-09-26,38.7915547891,-77.1317636222,50.0,Fairfax,Virginia,United States,tree-of-heaven
60812876,2020-09-26,37.1431293915,-80.5611991357,595.0,Radford,Virginia,United States,tree-of-heaven
60814668,2020-09-26,37.14322975,-80.56183614,9.0,Radford,Virginia,United States,tree-of-heaven
60816648,2020-09-26,38.9489498522,-77.3457176856,4.0,Fairfax,Virginia,United States,tree-of-heaven
60820817,2020-09-26,36.7032986962,-81.9921794192,5.0,Washington,Virginia,United States,tree-of-heaven
60824787,2020-09-26,38.2783732403,-77.3589785514,14.0,Stafford,Virginia,United States,tree-of-heaven
60836296,2020-09-26,38.1682720688,-77.5753391349,5.0,Spotsylvania,Virginia,United States,tree-of-heaven
60841618,2020-09-26,37.53099316,-77.45099887,5.0,Richmond city,Virginia,United States,tree-of-heaven
60845679,2020-09-26,37.61952166,-77.76369726,6.0,Goochland,Virginia,United States,tree-of-heaven
60845698,2020-09-26,37.5314813666,-77.4505429902,10.0,Richmond city,Virginia,United States,tree-of-heaven
60854373,2020-09-26,37.5292299,-77.4524489,1399.0,Richmond city,Virginia,United States,tree-of-heaven
60865941,2020-09-26,38.908805,-77.41194167,5.0,Fairfax,Virginia,United States,tree-of-heaven
60871592,2020-09-26,38.8138445327,-77.6733629779,5.0,Prince William,Virginia,United States,tree-of-heaven
60879334,2020-09-26,37.59082721,-77.47622085,8.0,Richmond city,Virginia,United States,tree-of-heaven
60921979,2020-09-26,38.92879167,-77.28256167,4.0,Fairfax,Virginia,United States,tree-of-heaven
60980319,2020-09-27,38.19161999,-77.54639612,7.0,Spotsylvania,Virginia,United States,tree-of-heaven
61129635,2020-09-17,38.8751433734,-77.1012324764,29.0,Arlington,Virginia,United States,tree-of-heaven
61242162,2020-09-29,38.5521796438,-77.336176628,21.0,Prince William,Virginia,United States,tree-of-heaven
61253317,2020-09-26,38.8510207044,-77.2284347556,15.0,Fairfax,Virginia,United States,tree-of-heaven
61438073,2020-09-30,38.0155771733,-77.9207233745,31.0,Louisa,Virginia,United States,tree-of-heaven
61489943,2020-10-02,37.1432764556,-80.5663761161,300.0,Pulaski,Virginia,United States,tree-of-heaven
61596631,2020-10-03,38.396095,-78.984025,52.0,Rockingham,Virginia,United States,tree-of-heaven
61690350,2020-10-04,38.8273353944,-77.306485896,65.0,Fairfax,Virginia,United States,tree-of-heaven
61782527,2020-10-05,37.23409667,-80.412925,4.0,Montgomery,Virginia,United States,tree-of-heaven
