id,observed_on,latitude,longitude,positional_accuracy,place_county_name,place_state_name,place_country_name,species_guess
88135522,2021-07-22,39.6793416727,-76.0074611167,20.0,Cecil,Maryland,United States,Spotted Lanternfly
88318199,2021-07-23,39.5952716667,-75.95285,22.0,Cecil,Maryland,United States,Spotted Lanternfly
88679793,2021-07-26,39.5133868176,-75.9835550718,47.0,Cecil,Maryland,United States,Spotted Lanternfly
88803259,2021-07-27,39.6249980339,-77.7306552976,197.0,Washington,Maryland,United States,Spotted Lanternfly
88858766,2021-07-27,39.6249980339,-77.7306552976,197.0,Washington,Maryland,United States,Spotted Lanternfly
88881324,2021-07-27,39.654485937,-76.1725318621,63.0,Harford,Maryland,United States,Spotted Lanternfly
89059905,2021-07-29,39.6689941,-76.3794051,36.0,Harford,Maryland,United States,Spotted Lanternfly
89140277,2021-07-27,39.0016061365,-76.7746838364,8.0,Anne Arundel,Maryland,United States,Spotted Lanternfly
89368611,2021-07-31,39.5742030954,-75.980914319,5.0,Cecil,Maryland,United States,Spotted Lanternfly
89783249,2021-08-03,39.2228931472,-75.9857565614,10.0,Queen Anne's,Maryland,United States,Spotted Lanternfly
89822682,2021-08-03,39.6926345825,-76.2699508667,10.0,Harford,Maryland,United States,Spotted Lanternfly
89958714,2021-08-03,39.5975822279,-76.1270303119,36.0,Harford,Maryland,United States,Spotted Lanternfly
89969715,2021-08-04,39.5947716667,-75.9531383333,5.0,Cecil,Maryland,United States,Spotted Lanternfly
90016763,2021-08-04,39.6866169313,-76.252971366,160.0,Harford,Maryland,United States,Spotted Lanternfly
90042762,2021-08-05,39.5999866667,-75.9427633333,17.0,Cecil,Maryland,United States,Spotted Lanternfly
90065046,2021-08-05,39.597245,-75.9531633333,4.0,Cecil,Maryland,United States,Spotted Lanternfly
90067130,2021-08-05,39.6107366667,-76.1456083333,10.0,Harford,Maryland,United States,Spotted Lanternfly
90180594,2021-08-06,39.697445,-76.057975,17.0,Cecil,Maryland,United States,Spotted Lanternfly
90195400,2021-08-06,39.5242078608,-76.3521135564,24.0,Harford,Maryland,United States,Spotted Lanternfly
90252942,2021-08-05,39.621955,-76.1617278333,17.0,Harford,Maryland,United States,Spotted Lanternfly
90270077,2021-08-07,39.69155768,-75.84846986,8.0,Cecil,Maryland,United States,Spotted Lanternfly
90316375,2021-08-07,39.599162906,-75.9423949437,65.0,Cecil,Maryland,United States,Spotted Lanternfly
90396219,2021-08-08,39.6920318604,-75.9680557251,65.0,Cecil,Maryland,United States,Spotted Lanternfly
90398114,2021-08-08,39.620025,-76.1529916667,2000.0,Harford,Maryland,United States,Spotted Lanternfly
90491001,2021-07-14,39.6358216667,-77.731475,5.0,Washington,Maryland,United States,Spotted Lanternfly
90534535,2021-08-09,39.6138117143,-77.6908015147,65.0,Washington,Maryland,United States,Spotted Lanternfly
90566255,2021-08-09,39.6187775158,-76.1588365324,10.0,Harford,Maryland,United States,Spotted Lanternfly
90598709,2021-08-09,39.6209182739,-77.7258834839,65.0,Washington,Maryland,United States,Spotted Lanternfly
90768317,2021-08-11,39.5742318454,-75.981053291,5.0,Cecil,Maryland,United States,Spotted Lanternfly
90892429,2021-08-12,39.5745941544,-75.9817299274,65.0,Cecil,Maryland,United States,Spotted Lanternfly
91022137,2021-08-13,39.5722671564,-76.1755439143,65.0,Harford,Maryland,United States,Spotted Lanternfly
91025949,2021-08-11,39.6689925094,-76.3794053346,1670.0,Harford,Maryland,United States,Spotted Lanternfly
91065136,2021-08-13,39.5306366667,-76.18602,4.0,Harford,Maryland,United States,Spotted Lanternfly
91478645,2021-08-16,39.613155,-77.6896283333,16.0,Washington,Maryland,United States,Spotted Lanternfly
91731907,2021-08-18,39.599955472,-76.1100895083,61.0,Cecil,Maryland,United States,Spotted Lanternfly
91986986,2021-08-21,39.5957866667,-75.95302,36.0,Cecil,Maryland,United States,Spotted Lanternfly
92461561,2021-08-25,39.60416528,-76.09925138,18.0,Cecil,Maryland,United States,Spotted Lanternfly
92496863,2021-08-25,39.4502033333,-76.0103083333,4.0,Cecil,Maryland,United States,Spotted Lanternfly
92568930,2021-08-26,39.5573434532,-76.0972091822,47.0,Harford,Maryland,United States,Spotted Lanternfly
92792889,2021-08-28,39.5420473288,-76.2337300101,65.0,Harford,Maryland,United States,Spotted Lanternfly
92828482,2021-08-28,39.6803359985,-76.0578231812,72.0,Cecil,Maryland,United States,Spotted Lanternfly
93028518,2021-08-29,39.620955,-76.1526028333,2000.0,Harford,Maryland,United States,Spotted Lanternfly
93036753,2021-08-05,39.650075,-75.7918033333,65.0,Cecil,Maryland,United States,Spotted Lanternfly
93516563,2021-08-05,39.6078209812,-76.1516217516,50.0,Harford,Maryland,United States,Spotted Lanternfly
93588135,2021-09-04,39.6231226242,-76.1548752377,65.0,Harford,Maryland,United States,Spotted Lanternfly
93719754,2021-09-05,39.6304383333,-76.1604833333,4.0,Harford,Maryland,United States,Spotted Lanternfly
93746211,2021-09-05,39.6467635548,-76.1726432294,5.0,Harford,Maryland,United States,Spotted Lanternfly
93798360,2021-09-05,39.547025,-76.0471278333,5.0,Cecil,Maryland,United States,Spotted Lanternfly
94004834,2021-09-07,39.62,-77.7718583333,3.0,Washington,Maryland,United States,Spotted Lanternfly
94138733,2021-09-08,39.1898723413,-76.8650937081,5.0,Howard,Maryland,United States,Spotted Lanternfly
94262677,2021-09-09,39.6875282882,-76.1875,2779.0,Cecil,Maryland,United States,Spotted Lanternfly
94579804,2021-09-12,39.4862033333,-76.3276583333,4.0,Harford,Maryland,United States,Spotted Lanternfly
94580147,2021-09-12,39.71698138,-75.8238728,5.0,Cecil,Maryland,United States,Spotted Lanternfly
94601032,2021-09-12,39.6088616667,-77.7341466667,26.0,Washington,Maryland,United States,Spotted Lanternfly
94735414,2021-09-13,39.6496866667,-77.7159416667,4.0,Washington,Maryland,United States,Spotted Lanternfly
94737358,2021-09-13,39.5933990367,-75.9493932501,16.0,Cecil,Maryland,United States,Spotted Lanternfly
94738043,2021-09-13,39.4791966537,-75.9918511101,1408.0,Cecil,Maryland,United States,Spotted Lanternfly
94738216,2021-09-13,39.4795949108,-75.9940926798,320.0,Cecil,Maryland,United States,Spotted Lanternfly
94738344,2021-09-13,39.4794251444,-75.9920706321,4.0,Cecil,Maryland,United States,Spotted Lanternfly
94738425,2021-09-13,39.4833252859,-75.9942133819,4.0,Cecil,Maryland,United States,Spotted Lanternfly
94754344,2021-09-13,39.6390214463,-77.6908446103,9.0,Washington,Maryland,United States,Spotted Lanternfly
94758023,2021-09-13,39.5932922094,-75.9491122887,3.0,Cecil,Maryland,United States,Spotted Lanternfly
